tool,ind_sub,group_name,subgroup,es.mean,es.lower,es.upper,pval,I2,p_subgroup,n_study,n_obs,p.star,design
ROS,Restorative Effect,density_class,Low density,0.5972661261864433,0.23128452832666208,0.9632477240462245,0.0013810794,NA,1e-10,1,NA,**,exp
ROS,Restorative Effect,duration_group,16-45,1.18865309963671,0.8808645065516088,1.4964416927218112,8e-10,0.89,0.0430025492,49,NA,***,exp
ROS,Restorative Effect,duration_group,<= 15,1.198300176511466,1.0097675233139318,1.3868328297090002,0,0.91,0.0430025492,28,NA,***,exp
ROS,Restorative Effect,duration_group,>45,1.9506373011877836,1.3176539594682237,2.583620642907343,2.15121e-5,0.9,0.0430025492,13,NA,***,exp
ROS,Restorative Effect,exposure_o2,L4 - stay static in nature,1.4094368840320322,1.039665680684026,1.7792080873800382,2.08e-8,0.92,0.4265262986,30,NA,***,exp
ROS,Restorative Effect,exposure_o2,L4 - physical activity in nature,1.238741130337779,1.0051626548913966,1.4723196057841617,0,0.9,0.4265262986,60,NA,***,exp
ROS,Restorative Effect,gender_group,Gender Balance,1.574556723686386,1.309130063283558,1.839983384089214,0,0.91,1.9964e-6,32,NA,***,exp
ROS,Restorative Effect,gender_group,Male > 60%,0.8449927928241477,0.5809992197894658,1.1089863658588297,2.288359e-4,0.36,1.9964e-6,7,NA,***,exp
ROS,Restorative Effect,gender_group,Female > 60%,0.8324597728216391,0.6771874227316951,0.9877321229115831,0,0.64,1.9964e-6,30,NA,***,exp
ROS,Restorative Effect,nature_type_o2,Greenspace - Forest,1.4781943605918209,1.2041272492138542,1.7522614719697875,0,0.91,0,56,NA,***,exp
ROS,Restorative Effect,nature_type_o2,Greenspace - Street trees,1.109937424960881,0.7004534664955337,1.5194213834262285,9.37438e-5,0.93,0,12,NA,***,exp
ROS,Restorative Effect,nature_type_o2,Greenspace,0.2627548599464191,0.16867249580074978,0.35683722409208846,0.0179352245,0,0,2,NA,*,exp
ROS,Restorative Effect,nature_type_o2,Greenspace - Park,0.9192689475652438,0.6745073340110045,1.1640305611194832,1.2638e-6,0.72,0,19,NA,***,exp
ROS,Restorative Effect,nature_type_o2,Bluespace,1.2013993427123504,0.7109386814770358,1.691860003947665,1.5788e-6,NA,0,1,NA,***,exp
ROS,Restorative Effect,Region,Asia,1.7943963768729354,1.5055489260171568,2.083243827728714,0,0.92,2e-10,44,NA,***,exp
ROS,Restorative Effect,Region,Europe,0.7786105700693591,0.6362708124800797,0.9209503276586385,0,0.68,2e-10,46,NA,***,exp
ROS,Restorative Effect,Season,Summer,2.385781320373329,2.06524587850022,2.7063167622464377,0,0.79,0,29,NA,***,exp
ROS,Restorative Effect,Season,Spring,1.3169074301680936,1.1621307569157846,1.4716841034204027,0,0.85,0,17,NA,***,exp
ROS,Restorative Effect,Season,Fall,0.6018643340663802,0.23292836542302425,0.970800302709736,0.0031125632,0.92,0,18,NA,**,exp
ROS,Restorative Effect,Season,Summer; Fall,0.9276338433023215,0.7005961048962325,1.1546715817084103,1.32162e-5,0.37,0,9,NA,***,exp
ROS,Restorative Effect,Season,Spring; Summer; Fall,0.7121918514402346,0.6075576048470257,0.8168260980334434,3e-10,0.32,0,16,NA,***,exp
ROS,Restorative Effect,subgroup_design,1ba,1.023421071073591,0.7873143340227808,1.259527808124401,9e-10,0.85,0.0454057931,30,NA,***,exp
ROS,Restorative Effect,subgroup_design,2ba,1.6610216646701899,1.1849075235224489,2.137135805817931,1.068e-7,0.93,0.0454057931,28,NA,***,exp
ROS,Restorative Effect,subgroup_design,2aa,1.2281551481923978,0.8313340522157898,1.6249762441690057,4.0958e-6,0.92,0.0454057931,19,NA,***,exp
STAI,Anxiety,age_group,Young adults,-1.054694908032181,-1.3888757028254095,-0.7205141132389525,5.288e-7,0.97,8.534344e-4,29,NA,***,exp
STAI,Anxiety,age_group,Older adults,-0.4116816300067123,-0.5438704268683477,-0.2794928331450769,4.912688e-4,0,8.534344e-4,6,NA,***,exp
STAI,Anxiety,age_group,Adults,-0.46044426544920547,-1.0296049004784684,0.10871636958005748,0.095086782,0.77,8.534344e-4,7,NA,,exp
STAI,Anxiety,density_class,High density,-1.2196117870627776,-1.583452554004162,-0.8557710201213933,4.548e-7,0.97,1.951512e-4,24,NA,***,exp
STAI,Anxiety,density_class,Medium density,-0.36603292391585834,-0.6860179460733089,-0.04604790175840773,0.0283094362,0.74,1.951512e-4,13,NA,*,exp
STAI,Anxiety,duration_group,<= 15,-1.219636188871485,-1.560307412514097,-0.878964965228873,1.25e-7,0.97,1.17e-8,25,NA,***,exp
STAI,Anxiety,duration_group,16-45,-0.19208839258770238,-0.3337934191127573,-0.05038336606264751,0.0175726965,0,1.17e-8,6,NA,*,exp
STAI,Anxiety,duration_group,>45,-0.6898558541935771,-1.4035965194864901,0.023884811099335823,0.0561794381,0.88,1.17e-8,8,NA,,exp
STAI,Anxiety,exposure_o2,L4 - physical activity in nature,-0.9409658289516778,-1.2264187098045924,-0.6555129480987631,8.52e-8,0.97,0.0021094576,37,NA,***,exp
STAI,Anxiety,exposure_o2,L4 - stay static in nature,-0.7337542200044685,-2.768241114973627,1.3007326749646895,0.2608898633,0.96,0.0021094576,3,NA,,exp
STAI,Anxiety,exposure_o2,L1 - neighborhood/residential exposure,-0.3629236499741965,-0.5123652279839622,-0.2134820719644308,1.9375e-6,NA,0.0021094576,1,NA,***,exp
STAI,Anxiety,exposure_o2,L3 - view of nature from window,-0.3819250692991625,-0.5261819189976663,-0.23766821960065868,2.113e-7,NA,0.0021094576,1,NA,***,exp
STAI,Anxiety,gender_group,Gender Balance,-0.9365367309596069,-1.3249550393602805,-0.5481184225589334,4.80693e-5,0.98,0.1734120675,24,NA,***,exp
STAI,Anxiety,gender_group,Male > 60%,-1.2164006035438948,-1.9203830387700158,-0.5124181683177739,0.0176158133,0,0.1734120675,3,NA,*,exp
STAI,Anxiety,gender_group,Female > 60%,-0.7555322078393109,-1.1646345886706089,-0.3464298270080128,0.0014207217,0.87,0.1734120675,15,NA,**,exp
STAI,Anxiety,nature_type_o2,Greenspace - Street trees,-1.8986365116905588,-2.469718301683191,-1.3275547216979264,5.92466e-5,0.99,0,9,NA,***,exp
STAI,Anxiety,nature_type_o2,Greenspace,-0.28315837735940136,-0.37554668316301426,-0.19077007155578846,1.053139e-4,0,0,9,NA,***,exp
STAI,Anxiety,nature_type_o2,Greenspace - Park,-0.7928426334954087,-1.1475326976433198,-0.43815256934749774,8.69361e-4,0.03,0,9,NA,***,exp
STAI,Anxiety,nature_type_o2,Greenspace - Forest,-0.7253104305095132,-1.1149058509477068,-0.33571501007131965,0.0013343647,0.88,0,15,NA,**,exp
STAI,Anxiety,Region,Asia,-1.0556379905331816,-1.3591221350134748,-0.7521538460528886,5.71e-8,0.97,2.545e-7,32,NA,***,exp
STAI,Anxiety,Region,Oceania,-0.19208839258770238,-0.3337934191127573,-0.05038336606264751,0.0175726965,0,2.545e-7,6,NA,*,exp
STAI,Anxiety,Region,Europe,-0.6795804443715897,-2.074697076266379,0.7155361875231995,0.2188707731,0.86,2.545e-7,4,NA,,exp
STAI,Anxiety,Season,Spring,-1.6256751564089005,-2.171741456984027,-1.079608855833774,4.12156e-5,0.98,0,12,NA,***,exp
STAI,Anxiety,Season,Spring; Summer,-0.20647644248737876,-0.3338127295666695,-0.07914015540808803,0.0073865368,0,0,7,NA,**,exp
STAI,Anxiety,Season,Fall,-0.8848553609965152,-1.5038282683550128,-0.26588245363801744,0.01091473,0.85,0,9,NA,*,exp
STAI,Anxiety,Season,Spring; Summer; Winter,-0.4299469217755582,-0.613294767041766,-0.24659907650935042,0.0028724096,0,0,5,NA,**,exp
STAI,Anxiety,Season,Summer,-0.061836025509959404,-0.3068909358425845,0.18321888482266566,0.6209049048,NA,0,1,NA,,exp
STAI,Anxiety,Season,Summer; Fall,-1.6471818664656996,-2.046526549560536,-1.2478371833708635,0,NA,0,1,NA,***,exp
STAI,Anxiety,subgroup_design,1ba,-0.7730972829790438,-1.2410359038938645,-0.3051586620642231,0.0036479793,0.95,0.8110113414,13,NA,**,exp
STAI,Anxiety,subgroup_design,2ba,-0.9661212950519574,-1.6721834750178841,-0.26005911508603063,0.0134890148,0.97,0.8110113414,9,NA,*,exp
STAI,Anxiety,subgroup_design,2aa,-0.9383990583176293,-1.3399463425417317,-0.5368517740935268,1.01389e-4,0.98,0.8110113414,20,NA,***,exp
SVS,Vitality,age_group,Young adults,1.4477139945062845,1.116998522738895,1.778429466273674,0,0.93,1.043e-7,55,NA,***,exp
SVS,Vitality,age_group,Adults,0.5281219891443005,0.39507439947965534,0.6611695788089458,1.551765e-4,0,1.043e-7,6,NA,***,exp
SVS,Vitality,density_class,High density,2.2163432358135196,1.7805941115910153,2.6520923600360238,0,0.95,0,30,NA,***,exp
SVS,Vitality,density_class,Medium density,0.5792250839754366,0.46517954396087247,0.6932706239900007,1e-10,0.35,0,28,NA,***,exp
SVS,Vitality,density_class,Low density,0.3848459317275367,0.0236040918272033,0.7460877716278702,0.036795037,NA,0,1,NA,*,exp
SVS,Vitality,duration_group,16-45,1.4180988212490127,0.8790827884810032,1.9571148540170222,1.14897e-5,0.93,0,27,NA,***,exp
SVS,Vitality,duration_group,<= 15,0.7529732163528613,0.6480908732007096,0.857855559505013,0,0.72,0,24,NA,***,exp
SVS,Vitality,duration_group,>45,2.7554777672843,2.0758083554354885,3.4351471791331116,7.317e-6,0.85,0,10,NA,***,exp
SVS,Vitality,exposure_o2,L4 - physical activity in nature,1.2708395282590752,0.9164475135730475,1.625231542945103,4.8e-9,0.92,0.3468188485,46,NA,***,exp
SVS,Vitality,exposure_o2,L4 - stay static in nature,1.6034166132009393,0.9457983519600557,2.261034874441823,1.275355e-4,0.92,0.3468188485,15,NA,***,exp
SVS,Vitality,gender_group,Gender Balance,1.6137908613254932,1.1125110636997997,2.1150706589511867,1.034e-6,0.94,1.213957e-4,23,NA,***,exp
SVS,Vitality,gender_group,Male > 60%,0.5520493373465452,0.3522720677948866,0.7518266068982037,3.235712e-4,0.19,1.213957e-4,8,NA,***,exp
SVS,Vitality,gender_group,Female > 60%,0.5736425171842079,0.42465117782713624,0.7226338565412795,2.04761e-5,0.04,1.213957e-4,9,NA,***,exp
SVS,Vitality,nature_type_o2,Greenspace - Forest,1.606412703842342,1.2254304227701724,1.9873949849145114,1e-10,0.93,4.244e-7,46,NA,***,exp
SVS,Vitality,nature_type_o2,Greenspace - Street trees,0.7374393612738388,0.5602625733947968,0.9146161491528808,1.762e-6,0.83,4.244e-7,12,NA,***,exp
SVS,Vitality,nature_type_o2,Greenspace - Park,0.49985188495247757,0.15308446325674407,0.8466193066482111,0.0250251435,0,4.244e-7,3,NA,*,exp
SVS,Vitality,Region,Asia,1.8621931425391869,1.452598174631842,2.271788110446532,0,0.95,8e-10,38,NA,***,exp
SVS,Vitality,Region,Europe,0.5539704048992703,0.41706615864671026,0.6908746511518303,2.65e-8,0.41,8e-10,23,NA,***,exp
SVS,Vitality,Season,Summer,2.8569362111383665,2.5130953421660718,3.200777080110661,0,0.77,0,21,NA,***,exp
SVS,Vitality,Season,Spring,0.8429526730729842,0.7387647181138711,0.9471406280320972,0,0.74,0,16,NA,***,exp
SVS,Vitality,Season,Fall,0.24497205485659324,0.15516919998274387,0.3347749097304426,1.645208e-4,0,0,10,NA,***,exp
SVS,Vitality,Season,Summer; Fall,0.5520493373465452,0.3522720677948866,0.7518266068982037,3.235712e-4,0.19,0,8,NA,***,exp
SVS,Vitality,Season,Spring; Summer; Fall,0.5281219891443005,0.39507439947965534,0.6611695788089458,1.551765e-4,0,0,6,NA,***,exp
SVS,Vitality,subgroup_design,1ba,1.127313564777058,0.7242958878850074,1.5303312416691086,6.7842e-6,0.9,0.2372117193,24,NA,***,exp
SVS,Vitality,subgroup_design,2ba,1.7221374411222203,1.0940012886672106,2.35027359357723,1.16751e-5,0.94,0.2372117193,22,NA,***,exp
SVS,Vitality,subgroup_design,2aa,1.1774249998434496,0.5516148378732749,1.8032351618136242,0.0012281145,0.89,0.2372117193,15,NA,**,exp
